"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"lfc_shrunken"	"SYMBOL"	"GENENAME"	"ENTREZID"	"Ctrl_1"	"Ctrl_2"	"Ctrl_3"	"Ctrl_4"	"OB_OA_1"	"OB_OA_2"	"OB_OA_3"	"OB_OA_4"	"OB_OA_5"	"OB_OA_6"	"OB_OA_7"
"ENSG00000170153"	1016.21187076978	-1.22585470540673	0.341493485370085	-3.58968694257298	0.000331075329338436	0.0210471516344081	-1.12365391788264	"RNF150"	"ring finger protein 150"	"57484"	1214	1945	1085	2690	231	1187	850	565	1017	395	748
"ENSG00000170271"	1362.44871185394	-0.871198521025179	0.235038870208814	-3.70661465591281	0.000210048166020113	0.015031090749544	-0.834998697622493	"FAXDC2"	"fatty acid hydroxylase domain containing 2"	"10826"	1676	1890	2050	2575	632	1342	839	1011	863	1286	1347
"ENSG00000170290"	79.4812914735	-3.9842541246494	1.12485083282367	-3.54202887030618	0.00039706201405445	0.0238028228425273	-2.0350371849531	"SLN"	"sarcolipin"	"6588"	160	29	583	29	6	30	6	0	39	5	4
"ENSG00000170345"	11714.6188907166	3.81344275712683	1.12537109897334	3.38860910912478	0.000702480744292493	0.0349781668961377	1.59163992469996	"FOS"	"Fos proto-oncogene, AP-1 transcription factor subunit"	"2353"	3476	495	853	335	925	1441	2399	5232	7799	58043	59605
"ENSG00000170421"	202.512883764984	-2.62301517288003	0.54056614834181	-4.85234819258687	1.22008169575667e-06	0.000343376833511713	-2.14679417265312	"KRT8"	"keratin 8"	"3856"	119	576	135	1105	22	122	65	24	72	68	144
"ENSG00000170476"	121.82649668864	5.84413313918139	1.14982362016271	5.08263444645048	3.72235656161612e-07	0.00013938950543608	2.12844802391626	"MZB1"	"marginal zone B and B1 cell specific protein"	"51237"	3	2	5	4	42	7	263	861	44	102	14
"ENSG00000170525"	3497.6588059797	-1.55037570391944	0.383213625420022	-4.04572176216371	5.21621590163483e-05	0.0059661287818866	-1.39171904688948	"PFKFB3"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"	"5209"	3635	6923	4631	11021	927	2489	1908	1062	1542	2064	4780
"ENSG00000170961"	661.509122786709	1.57153353734393	0.352189395775144	4.46218300776801	8.11288912380528e-06	0.00142918570013281	1.42999292634246	"HAS2"	"hyaluronan synthase 2"	"3037"	337	275	278	360	276	511	1205	1321	1668	597	784
"ENSG00000171056"	128.886847255153	-1.27898344895443	0.354361295036141	-3.60926395424758	0.000307067041480788	0.0198909588765849	-1.16502821773188	"SOX7"	"SRY-box transcription factor 7"	"83595"	166	133	159	442	33	97	72	76	77	135	124
"ENSG00000171223"	5749.34715901465	1.64155070648372	0.473903412611701	3.46389298493772	0.0005324182743421	0.0291667053054422	1.38941287533839	"JUNB"	"JunB proto-oncogene, AP-1 transcription factor subunit"	"3726"	3966	1575	2862	1824	2044	6196	4352	3228	6456	14112	20141
"ENSG00000171385"	894.574128659394	1.26868797342498	0.379208101466481	3.34562465442771	0.000820974474223863	0.0382971983402449	1.13817492163243	"KCND3"	"potassium voltage-gated channel subfamily D member 3"	"3752"	582	732	287	400	726	527	1339	1230	1138	735	2202
"ENSG00000171724"	1382.10912416179	1.87776554482179	0.425866337137946	4.40928380825166	1.03713035184249e-05	0.00177193720612289	1.6380569254713	"VAT1L"	"vesicle amine transport 1 like"	"57687"	664	455	549	490	2497	1653	620	1759	1894	1556	1680
"ENSG00000171793"	222.516144027219	0.701843181119249	0.21451136646953	3.27182280673664	0.00106856524164238	0.0452872859620716	0.67725485075393	"CTPS1"	"CTP synthase 1"	"1503"	137	190	174	176	153	270	350	202	262	293	298
"ENSG00000171848"	89.6930777673806	2.53966038797893	0.508156591170055	4.99779090168099	5.79908168281595e-07	0.000195708267754885	2.09596957079029	"RRM2"	"ribonucleotide reductase regulatory subunit M2"	"6241"	34	26	23	9	103	74	369	60	104	96	86
"ENSG00000171877"	24.6992355925365	-1.41502593310516	0.391253537707892	-3.61664699927036	0.000298443862379956	0.0195173718230107	-1.26423912204426	"FRMD5"	"FERM domain containing 5"	"84978"	40	34	65	34	6	14	27	16	16	16	16
"ENSG00000171903"	25.706767479843	2.15386591543313	0.628968130256045	3.42444364320385	0.000616059605963311	0.032048377519692	1.62707101343838	"CYP4F11"	"cytochrome P450 family 4 subfamily F member 11"	"57834"	4	10	10	10	50	13	29	9	24	74	26
"ENSG00000171951"	519.807296686372	2.47602078454804	0.589510439229992	4.2001305147067	2.66761163736595e-05	0.00364609158595178	1.9177539325463	"SCG2"	"secretogranin II"	"7857"	177	174	164	38	800	88	1147	869	928	176	809
"ENSG00000172247"	77.8778375496935	-2.03140474107681	0.557003793579164	-3.64702137488782	0.000265297862632536	0.0178186299089017	-1.6418064645066	"C1QTNF4"	"C1q and TNF related 4"	"114900"	210	46	229	143	20	104	19	7	34	28	48
"ENSG00000172260"	596.361837574192	-1.74346133287795	0.530469113703918	-3.28664061269185	0.00101390140257676	0.0439239441217725	-1.43384123880034	"NEGR1"	"neuronal growth regulator 1"	"257194"	149	2041	571	1973	120	193	270	663	197	394	453
"ENSG00000172543"	65.0514745332786	1.3607718915039	0.403429643271254	3.3730091831377	0.000743514728610749	0.0359093968574266	1.20480842994066	"CTSW"	"cathepsin W"	"1521"	25	40	31	44	30	27	149	81	130	109	88
"ENSG00000172673"	43.9574574649286	2.0420998034778	0.614951858659845	3.32074742879567	0.000897767418687179	0.040834226551136	1.55842400081041	"THEMIS"	"thymocyte selection associated"	"387357"	19	19	7	18	27	8	103	157	46	67	20
"ENSG00000172724"	287.232987892518	4.06684803128499	0.643479044546464	6.32009397314777	2.61404289547589e-10	5.10410547076636e-07	2.9671411957405	"CCL19"	"C-C motif chemokine ligand 19"	"6363"	52	8	26	23	102	22	1229	371	337	686	542
"ENSG00000172738"	26.7263213280573	2.08930387639127	0.570206859817499	3.66411564578507	0.000248194634014621	0.0170041316176032	1.65308525283862	"TMEM217"	"transmembrane protein 217"	"221468"	16	10	10	0	20	40	22	35	81	30	34
"ENSG00000172752"	6.75338466998948	5.20589189303786	1.3048151116841	3.98975444599098	6.61417327475511e-05	0.00703521558905469	2.26444537792896	"COL6A5"	"collagen type VI alpha 5 chain"	"256076"	0	0	0	1	5	4	44	7	9	3	5
"ENSG00000172955"	10.8453999187617	-2.03312266196928	0.610781477735024	-3.32872350600538	0.00087244970427594	0.039948551283228	-1.58231622497339	"ADH6"	"alcohol dehydrogenase 6 (class V)"	"130"	7	22	11	53	2	5	9	5	7	5	4
"ENSG00000173227"	310.304478093049	1.34853839980646	0.335070622408625	4.02463931368441	5.70627059322085e-05	0.00639289397279857	1.23793450667525	"SYT12"	"synaptotagmin 12"	"91683"	226	147	181	100	258	548	328	214	642	421	382
"ENSG00000173369"	25375.7009544587	1.11314721557089	0.295897566759972	3.76193433342376	0.000168604320006448	0.0129536900145305	1.04088994846015	"C1QB"	"complement C1q B chain"	"713"	18064	13719	16515	13186	28387	24346	47784	21911	33104	28887	28648
"ENSG00000174175"	1650.10902811835	1.3222846649462	0.288438716812816	4.58428285757597	4.55547215148505e-06	0.000950598372007598	1.24039511286348	"SELP"	"selectin P"	"6403"	1035	569	865	1126	1321	2923	2647	1204	1617	2671	2468
"ENSG00000174514"	87.7802810541699	-1.60782813328582	0.383495422845428	-4.19256146880761	2.75822311966116e-05	0.00373261322767611	-1.44312781245797	"MFSD4A"	"major facilitator superfamily domain containing 4A"	"148808"	138	155	120	250	17	66	23	54	40	63	100
"ENSG00000174640"	1610.28521308192	1.75330513910826	0.301972900808181	5.8061671574364	6.39191497778292e-09	7.59692990576842e-06	1.63461014481746	"SLCO2A1"	"solute carrier organic anion transporter family member 2A1"	"6578"	555	745	664	777	750	1954	2477	1229	2400	4131	2987
"ENSG00000174899"	45.608314120505	-2.98547919554357	0.526629188236124	-5.66903480139992	1.43604198417001e-08	1.4539127288619e-05	-2.46446842283288	"SLC66A1L"	"solute carrier family 66 member 1 like"	"152078"	41	169	29	214	9	10	15	6	18	10	23
"ENSG00000174938"	144.397638922146	1.99806282908394	0.518576935881579	3.85297280081929	0.000116692357353113	0.0102900073567893	1.63836813927138	"SEZ6L2"	"seizure related 6 homolog like 2"	"26470"	64	47	69	27	199	57	91	115	213	163	469
"ENSG00000174944"	256.479526949568	-2.10181152948758	0.471396442014621	-4.45869196743405	8.24613249196711e-06	0.00143379079917246	-1.79549274216687	"P2RY14"	"purinergic receptor P2Y14"	"9934"	170	443	940	575	44	171	77	129	288	73	63
"ENSG00000175183"	198.413381710807	-1.75198566472169	0.438590557504991	-3.99458135781172	6.48086647676948e-05	0.00694748886309688	-1.52553616940559	"CSRP2"	"cysteine and glycine rich protein 2"	"1466"	134	483	161	811	25	106	126	102	100	174	157
"ENSG00000175426"	295.685199886088	3.04615685339633	0.514648306097812	5.91890970455734	3.24082819739352e-09	4.21863236209282e-06	2.49536516661012	"PCSK1"	"proprotein convertase subtilisin/kexin type 1"	"5122"	28	101	25	74	336	59	466	578	728	501	302
"ENSG00000176171"	647.210427033151	-1.12584801934868	0.276149594475606	-4.0769497470623	4.56303496706999e-05	0.0055437832826589	-1.06242788107624	"BNIP3"	"BCL2 interacting protein 3"	"664"	530	1054	1217	1445	231	574	394	437	614	415	549
"ENSG00000176678"	85.0149476355503	-1.22925112950018	0.317026956450197	-3.87743409350518	0.000105563910999577	0.009587026814234	-1.13970180589267	"FOXL1"	"forkhead box L1"	"2300"	135	164	140	129	28	80	57	42	34	71	95
"ENSG00000176907"	152.910653315954	1.55750455833138	0.437166900989803	3.56272296645739	0.000367027945345524	0.0226480268938267	1.35056122019255	"TCIM"	"transcriptional and immune response regulator"	"56892"	31	61	61	146	113	116	194	254	169	466	111
"ENSG00000177464"	206.987067576379	1.26483362936068	0.275509994694511	4.59088110673859	4.41378723659653e-06	0.000928117599227712	1.1931420781283	"GPR4"	"G protein-coupled receptor 4"	"2828"	78	129	114	148	143	236	345	149	321	323	360
"ENSG00000177575"	19654.9265417605	1.40699013732858	0.388678680844185	3.61993133832988	0.000294681200932588	0.0193553911766568	1.25539759228503	"CD163"	"CD163 molecule"	"9332"	11076	9551	12400	7210	20303	8921	48894	27125	15465	26039	27008
"ENSG00000179399"	204.596680305843	1.33558033708353	0.389088101801275	3.43259105303013	0.000597843099477472	0.0314993581882063	1.19165948878826	"GPC5"	"glypican 5"	"2262"	136	114	68	125	146	78	190	330	405	365	333
"ENSG00000180354"	2183.63647475093	-1.62139693824216	0.390605560874029	-4.15098273207908	3.31050745024074e-05	0.00428891145307019	-1.44985729617054	"MTURN"	"maturin, neural progenitor differentiation regulator homolog"	"222166"	1514	5040	2186	8107	518	1640	955	1280	1443	994	2091
"ENSG00000180828"	16.8441867672352	1.85067962240083	0.550425723851011	3.36226949833066	0.000773046361773753	0.0366239087442761	1.4909673751641	"BHLHE22"	"basic helix-loop-helix family member e22"	"27319"	8	2	5	12	19	22	23	24	10	39	18
"ENSG00000181634"	777.758323358708	1.72420229759654	0.449983755556614	3.83169898091936	0.000127261388183999	0.0107933605023659	1.48206297515385	"TNFSF15"	"TNF superfamily member 15"	"9966"	353	529	278	167	564	2277	675	1501	983	969	317
"ENSG00000181656"	306.724481123847	2.48730439663228	0.486057477379779	5.11730507684143	3.09932094371263e-07	0.000121032910453326	2.08342074096958	"GPR88"	"G protein-coupled receptor 88"	"54112"	166	58	35	69	218	176	363	1016	598	264	413
"ENSG00000181856"	326.151165656997	-3.0194868761452	0.812258985798169	-3.71739424117061	0.000201288205703257	0.0144420325225833	-2.02509961794556	"SLC2A4"	"solute carrier family 2 member 4"	"6517"	154	1617	179	1298	21	94	36	31	82	78	330
"ENSG00000181997"	15.5365816748166	-5.22718494627278	1.59207130124571	-3.28326058147194	0.00102613765824134	0.0441824909495992	-1.68555355307841	"AQP7P2"	"aquaporin 7 pseudogene 2"	"389756"	0	83	15	83	0	0	2	2	0	0	4
"ENSG00000182481"	567.543231450774	1.05004455947478	0.284096796007423	3.6960802593752	0.000218953780439712	0.0154260838713916	0.98693880829194	"KPNA2"	"karyopherin subunit alpha 2"	"3838"	391	317	388	330	539	584	1186	532	754	722	507
"ENSG00000182575"	411.302986880563	-1.53504267068927	0.455938104649913	-3.36677863735021	0.00076051708812531	0.036218574672564	-1.32250686106717	"NXPH3"	"neurexophilin 3"	"11248"	971	582	421	1051	115	289	84	118	156	439	541
"ENSG00000182667"	166.276568436956	-1.68555702992117	0.411523093285519	-4.09589900888434	4.20533238925681e-05	0.00522531664512382	-1.49002933852015	"NTM"	"neurotrimin"	"50863"	113	356	378	427	51	167	43	111	56	95	120
"ENSG00000182704"	3114.4926941103	-1.64268086111593	0.340826193702438	-4.81970250957321	1.43772447742474e-06	0.000385310159949832	-1.50656956524604	"TSKU"	"tsukushi, small leucine rich proteoglycan"	"25987"	3941	6083	4300	9480	735	3239	1238	981	1781	2505	2233
"ENSG00000182866"	86.0043428001432	1.73590581874097	0.448504891955798	3.87042783674265	0.000108644514709053	0.00973922018998563	1.49445441419484	"LCK"	"LCK proto-oncogene, Src family tyrosine kinase"	"3932"	46	26	28	48	50	24	152	150	165	203	89
"ENSG00000183625"	10.9990802357184	2.25103043944849	0.633842606129149	3.55140285250851	0.000383183420500917	0.0233289576454634	1.71247272437932	"CCR3"	"C-C motif chemokine receptor 3"	"1232"	6	3	1	4	3	23	29	10	17	19	15
"ENSG00000183765"	181.195528922787	1.00179135428777	0.304456243184848	3.29042802278664	0.00100035090530027	0.0436830548678724	0.933289995907331	"CHEK2"	"checkpoint kinase 2"	"11200"	104	118	137	110	93	189	330	359	264	194	158
"ENSG00000183775"	34.8935269574299	-2.18946283422606	0.465095271850888	-4.70755771288084	2.50702315122133e-06	0.000617405269025102	-1.87678920667296	"KCTD16"	"potassium channel tetramerization domain containing 16"	"57528"	60	31	77	132	6	16	14	26	16	6	24
"ENSG00000183813"	26.3621982061301	2.55326512201114	0.548788367530895	4.65254964039922	3.27855778237216e-06	0.000744202392984683	2.05838908450724	"CCR4"	"C-C motif chemokine receptor 4"	"1233"	6	4	4	14	11	13	44	70	58	43	36
"ENSG00000183891"	138.077941192612	-1.0235320279184	0.26796239515844	-3.81968532305889	0.000133622033665281	0.0110687633705276	-0.969059615744716	"TTC32"	"tetratricopeptide repeat domain 32"	"130502"	201	209	224	236	35	115	130	134	126	120	68
"ENSG00000184357"	432.131173624584	1.79147983241489	0.458556194951741	3.90678362245968	9.35328409019022e-05	0.00890327928922158	1.5312094769097	"H1-5"	"H1.5 linker histone, cluster member"	"3009"	183	60	359	95	327	320	1147	356	546	549	916
"ENSG00000184408"	55.3254037938364	-1.75007635284911	0.506820958356559	-3.45304653249539	0.000554293378240886	0.0298270940700647	-1.46141541774245	"KCND2"	"potassium voltage-gated channel subfamily D member 2"	"3751"	54	70	65	254	11	23	15	22	41	25	78
"ENSG00000184481"	779.052484577663	-0.820876540091791	0.220773931617324	-3.71817693365469	0.000200665708400853	0.0144352573811729	-0.790616342648167	"FOXO4"	"forkhead box O4"	"4303"	1165	1094	1064	1257	352	823	504	477	634	733	770
"ENSG00000184557"	2850.06470498899	2.1820151440586	0.579515565662685	3.76523992338917	0.000166389234850762	0.0128850315124092	1.70653250935842	"SOCS3"	"suppressor of cytokine signaling 3"	"9021"	1502	242	1215	691	493	3631	2957	1328	2330	9966	9491
"ENSG00000184588"	904.239823887145	1.4119063373552	0.374624839383324	3.76885403455723	0.000163998751494965	0.0128367543037499	1.26964854922983	"PDE4B"	"phosphodiesterase 4B"	"5142"	686	514	317	334	544	1075	1043	2108	1790	1196	529
"ENSG00000184661"	28.7812583989396	2.23787732017983	0.486450783896622	4.60041877670283	4.21642407564807e-06	0.000893489678541982	1.88178856873088	"CDCA2"	"cell division cycle associated 2"	"157313"	9	7	13	7	26	21	95	29	43	31	40
"ENSG00000184867"	685.187491229898	0.825511798821577	0.23662895941143	3.48863385476944	0.000485495673767631	0.0275914963370311	0.790540526753744	"ARMCX2"	"armadillo repeat containing X-linked 2"	"9823"	529	563	382	478	555	693	928	901	755	736	1059
"ENSG00000184995"	9.00331062669572	4.24653316583675	1.24170977046972	3.41990799043994	0.000626423193450573	0.0323092536154054	1.88547179576133	"IFNE"	"interferon epsilon"	"338376"	3	0	0	0	8	5	15	39	23	4	0
"ENSG00000185149"	4.87544278249925	4.73743631873015	1.4301830867028	3.31246842643904	0.000924765637256414	0.0415779497698048	1.7260892794511	"NPY2R"	"neuropeptide Y receptor Y2"	"4887"	0	0	1	0	1	0	10	3	7	32	5
"ENSG00000185201"	3428.92384667561	1.10726322376989	0.296190010854238	3.73835437790913	0.000185228731900194	0.0138344606973325	1.03525741726509	"IFITM2"	"interferon induced transmembrane protein 2"	"10581"	2074	2519	1756	2059	3322	2164	6535	3448	5271	4370	4200
"ENSG00000185650"	10535.6706804572	0.934741280823567	0.245335494216458	3.81005318373888	0.000138936900524478	0.011427285182617	0.892285074995526	"ZFP36L1"	"ZFP36 ring finger protein like 1"	"677"	8075	5188	7704	7251	7808	9692	13259	11840	11988	18275	16568
"ENSG00000185760"	84.3367806834648	1.74945954042489	0.524825104538593	3.33341436089066	0.000857870765943936	0.0393469047950393	1.43021173985081	"KCNQ5"	"potassium voltage-gated channel subfamily Q member 5"	"56479"	10	53	29	54	89	272	53	111	67	132	43
"ENSG00000185950"	628.227447323862	-1.25036354059397	0.329609960805442	-3.79346406139715	0.000148560141155827	0.0119487363845659	-1.15264944077097	"IRS2"	"insulin receptor substrate 2"	"8660"	631	1281	808	1590	170	625	227	454	577	389	560
"ENSG00000186160"	23.2629269197905	-2.23052148274983	0.6400532279722	-3.48489998217259	0.000492321030176254	0.0276915384380619	-1.70074203539087	"CYP4Z1"	"cytochrome P450 family 4 subfamily Z member 1"	"199974"	5	109	26	63	5	11	6	4	7	18	20
"ENSG00000186198"	63.5559454965653	-1.43725106262191	0.425594323649441	-3.37704471783737	0.000732691373308232	0.0358095763754374	-1.26024661806989	"SLC51B"	"solute carrier family 51 subunit beta"	"123264"	79	121	166	82	12	63	33	22	40	28	88
"ENSG00000186377"	180.624846783878	-1.69234887809481	0.364490218354859	-4.64305705029147	3.43291508970526e-06	0.000769198089280188	-1.53414672821188	"CYP4X1"	"cytochrome P450 family 4 subfamily X member 1"	"260293"	196	317	230	668	41	103	100	61	97	200	123
"ENSG00000187010"	38.7925376056465	4.61245240250229	1.20412268155217	3.83055021981366	0.000127857033967797	0.0107933605023659	1.76069166066741	"RHD"	"Rh blood group D antigen"	"6007"	4	1	5	0	1	130	66	48	1	104	104
"ENSG00000187048"	34.9094034918839	-2.75823999768325	0.648519584071169	-4.25313292833507	2.10800356635539e-05	0.00300127007759849	-2.0952819217568	"CYP4A11"	"cytochrome P450 family 4 subfamily A member 11"	"1579"	14	47	153	113	2	7	4	5	11	33	22
"ENSG00000187398"	39.6518001132673	-4.72034059613936	1.14278515763523	-4.1305581933766	3.61883471871189e-05	0.00464434112069053	-2.34744014998134	"LUZP2"	"leucine zipper protein 2"	"338645"	10	237	7	199	4	1	1	2	11	0	7
"ENSG00000187634"	301.927658349804	1.67044058357214	0.315070419769788	5.30180073645973	1.14665961580254e-07	5.96412185818349e-05	1.54818975048152	"SAMD11"	"sterile alpha motif domain containing 11"	"148398"	106	152	118	166	140	407	495	197	603	462	654
"ENSG00000187801"	33.2726652161053	1.5977816105089	0.383530196618467	4.16598647145993	3.10009086617069e-05	0.00405474085730345	1.43053848466135	"ZFP69B"	"ZFP69 zinc finger protein B"	"65243"	15	17	16	13	36	37	43	58	31	53	39
"ENSG00000188257"	51390.8611390533	2.80806234521904	0.291378459594237	9.63716518073929	5.57050483892607e-22	1.52275320276883e-17	2.62912745223843	"PLA2G2A"	"phospholipase A2 group IIA"	"5320"	12181	8770	15921	7755	50984	90200	90324	43319	82736	92693	71404
"ENSG00000188404"	253.086364979232	1.58156617651321	0.350481521944634	4.51255223881117	6.40521518077969e-06	0.00118306055528239	1.44043644031113	"SELL"	"selectin L"	"6402"	167	89	76	143	216	159	471	494	315	397	267
"ENSG00000188766"	49.3962119748428	2.18674441970045	0.396923148758077	5.50923882001465	3.60388684725679e-08	2.81473859590319e-05	1.94260520393784	"SPRED3"	"sprouty related EVH1 domain containing 3"	"399473"	13	5	27	19	47	69	72	59	70	61	100
"ENSG00000189057"	37.3299383146743	2.49922121846956	0.627755123538844	3.98120401531843	6.85670651057884e-05	0.00720903573743013	1.88377093028982	"FAM111B"	"FAM111 trypsin like peptidase B"	"374393"	15	11	11	2	53	23	147	47	40	16	30
"ENSG00000189221"	1155.26371746254	-2.01590927260106	0.541418770020013	-3.72338268310599	0.000196571223521906	0.0142155316566	-1.64698347548903	"MAOA"	"monoamine oxidase A"	"4128"	385	3640	786	5035	196	484	182	528	914	728	945
"ENSG00000189233"	15.3883482544927	2.54864364780659	0.718382385474173	3.54775353536034	0.000388531608184687	0.0234975664631341	1.79516886470616	"NUGGC"	"nuclear GTPase, germinal center associated"	"389643"	4	7	3	2	4	8	29	66	22	22	9
"ENSG00000196109"	65.7328600879873	2.12642591482356	0.414774576116109	5.12670264107099	2.94860665447876e-07	0.000118533987510046	1.86885544710685	"ZNF676"	"zinc finger protein 676"	"163223"	21	28	19	21	41	65	80	187	87	137	49
"ENSG00000196136"	21.0908183122225	3.20144732458514	0.790325113349871	4.050797919119	5.10432758111335e-05	0.00593856368918889	2.10436788047254	"SERPINA3"	"serpin family A member 3"	"12"	4	1	0	10	5	16	23	12	20	105	56
"ENSG00000196167"	38.6328312779639	-1.47796135845507	0.442791037509712	-3.337830338137	0.000844352888270437	0.0389885651245957	-1.28340442355401	"COLCA1"	"colorectal cancer associated 1"	"399948"	19	87	72	106	5	19	30	25	23	35	36
"ENSG00000196569"	1942.06087954307	-1.62646234270249	0.41787239413736	-3.89224645016356	9.93202761409188e-05	0.00920345446979036	-1.43278311785011	"LAMA2"	"laminin subunit alpha 2"	"3908"	2117	2482	6424	3343	571	1427	621	660	647	1687	2228
"ENSG00000196611"	3025.55116407028	5.17682915703989	0.977397375668311	5.29654497332791	1.18014282879045e-07	5.96412185818349e-05	2.38791670477664	"MMP1"	"matrix metallopeptidase 1"	"4312"	288	56	68	132	571	613	19177	10094	2208	649	1962
"ENSG00000196747"	114.051684629359	1.90966002655679	0.553204995488253	3.45199346016632	0.000556461213704965	0.0298849189348505	1.52729698033492	"H2AC13"	"H2A clustered histone 13"	"8329"	26	14	119	11	68	101	362	150	178	120	150
"ENSG00000197153"	86.631274107701	2.70099907870406	0.636078978814284	4.24632658626606	2.17303822725546e-05	0.00307783279690442	2.01334862140945	"H3C12"	"H3 clustered histone 12"	"8356"	2	11	57	10	40	52	371	109	145	74	138
"ENSG00000197291"	360.82285756316	-1.28275227655539	0.335783031332679	-3.82018195340103	0.000133353261638352	0.0110687633705276	-1.17899882825997	"RAMP2-AS1"	"RAMP2 antisense RNA 1"	"100190938"	396	995	394	696	162	335	140	260	231	318	191
"ENSG00000197614"	2047.87166434649	-1.97143770667024	0.605720378465563	-3.25469932457015	0.00113512473339725	0.0473014782197368	-1.5410828841378	"MFAP5"	"microfibril associated protein 5"	"8076"	1789	1839	8705	4054	335	1636	894	90	467	1122	2739
"ENSG00000197696"	282.838787016643	-1.11709211986452	0.314437633824451	-3.55266672846225	0.00038134726813603	0.0232689931289431	-1.03695968818833	"NMB"	"neuromedin B"	"4828"	287	465	596	484	88	323	174	118	234	189	302
"ENSG00000197769"	166.26015945471	-3.42788667705672	0.621247925483111	-5.51774345868606	3.43380199271778e-08	2.7607768021451e-05	-2.65860437212746	"MAP1LC3C"	"microtubule associated protein 1 light chain 3 gamma"	"440738"	1161	93	298	50	17	32	90	25	37	30	34
"ENSG00000198019"	97.4353398122533	2.19813559755405	0.553860902365894	3.96875025509908	7.22505546900825e-05	0.00753832504964922	1.75584756553197	"FCGR1B"	"Fc fragment of IgG receptor Ib"	"2210"	37	32	18	40	89	14	277	206	103	208	54
"ENSG00000198417"	333.842655113164	1.63042840665944	0.437091559872216	3.73017590899285	0.000191346130133356	0.0140608543368963	1.41325968347579	"MT1F"	"metallothionein 1F"	"4494"	82	100	313	103	200	673	638	128	473	573	534
"ENSG00000198626"	660.438101792635	2.42951561616863	0.491816754249402	4.93987973198776	7.81707706155925e-07	0.0002428268392668	2.02691210396553	"RYR2"	"ryanodine receptor 2"	"6262"	152	194	44	375	574	244	1216	1854	757	1058	787
"ENSG00000198695"	8045.7545848211	2.61404284440623	0.596588261329573	4.38165316659181	1.17782199178825e-05	0.00191730681774882	2.01041064846651	"ND6"	"NADH dehydrogenase subunit 6"	"4541"	1097	2675	2785	1418	21675	3129	6206	14301	6557	9971	3001
"ENSG00000198712"	28191.7979783268	1.58923638952346	0.487641833487217	3.25902389907474	0.00111796249739922	0.0469441210889478	1.33298042264743	"COX2"	"cytochrome c oxidase subunit II"	"4513"	3778	15490	18431	15231	45654	21645	32387	53173	37192	33310	11249
"ENSG00000198732"	2018.96801547862	1.56914630673112	0.43721742646575	3.58893816153515	0.000332027580197227	0.0210587144600264	1.36008708472302	"SMOC1"	"SPARC related modular calcium binding 1"	"64093"	372	1227	803	1491	1823	655	2489	2546	2747	2934	5215
"ENSG00000198763"	17178.6693340959	2.13335596159368	0.55641810209329	3.83408798809353	0.000126031025708235	0.0107933605023659	1.69908975732512	"ND2"	"NADH dehydrogenase subunit 2"	"4536"	2301	8280	6439	6295	38965	8119	14508	32946	21166	18097	6120
"ENSG00000198786"	36282.1605182705	2.40419873233592	0.598447783389706	4.01739098893164	5.88460424919999e-05	0.00643446167024524	1.84906130132906	"ND5"	"NADH dehydrogenase subunit 5"	"4540"	5179	14800	12711	8589	103023	14899	24921	50289	38590	37362	13814
"ENSG00000198796"	20.8751295219026	5.08248793252711	1.01568829455408	5.00398395824625	5.61574323650312e-07	0.000191889946391312	2.83902618258434	"ALPK2"	"alpha kinase 2"	"115701"	3	1	0	0	9	105	18	56	29	7	8
"ENSG00000198851"	107.539793652909	2.07980487359409	0.547923695481147	3.79579290099464	0.00014717232081562	0.0119026703012301	1.66982402551075	"CD3E"	"CD3e molecule"	"916"	31	38	6	80	66	35	257	228	170	242	74
"ENSG00000198888"	24452.8636125402	2.1246027707058	0.546735319411323	3.88598046490464	0.000101917702599917	0.00941223756172748	1.70467705075887	"ND1"	"NADH dehydrogenase subunit 1"	"4535"	3887	11193	9809	8352	54979	9465	19444	44065	29317	32457	10224
"ENSG00000198899"	13257.5997070011	2.21909756468366	0.599265754028624	3.70302749617437	0.000213041781587301	0.0151681196875125	1.70786299152256	"ATP6"	"ATP synthase F0 subunit 6"	"4508"	1859	5221	5936	3911	31638	4898	11480	27125	15690	13073	3184
"ENSG00000198914"	157.48964592484	4.10922056098663	0.888489295307753	4.62495224499389	3.74684717194914e-06	0.000825998502358079	2.29596261744859	"POU3F3"	"POU class 3 homeobox 3"	"5455"	19	28	2	10	203	68	126	675	188	20	275
"ENSG00000198944"	4.34868471834827	-4.68072339325159	1.35034282467964	-3.46632226106142	0.000527630457493184	0.0290756350535775	-2.03168467419128	"SOWAHA"	"sosondowah ankyrin repeat domain family member A"	"134548"	4	22	0	24	0	2	0	0	0	0	1
"ENSG00000198959"	1157.35369381511	2.13850026255404	0.411584332001772	5.19577665202481	2.03866906181334e-07	8.98855765705313e-05	1.88098887132721	"TGM2"	"transglutaminase 2"	"7052"	340	663	176	388	1176	472	2571	1264	1459	2127	2102
"ENSG00000200169"	13.5938605241046	3.0963373156235	0.814834895462081	3.79995669413203	0.000144721375960957	0.0117741176585379	2.01212923353915	"RNU5D-1"	"RNA, U5D small nuclear 1"	"26830"	0	8	1	1	10	10	11	43	7	20	38
